Battery,Cycle,Capacity,Mean_Voltage,Mean_Current,Mean_Temperature,Discharge_Duration,SoH
B0034,372,1.2902746194203034,3.3921220546792745,-1.7346999432389854,39.0556543100656,2946.969,64.51373097101516
B0034,374,1.292407565676824,3.389816955641987,-1.7433417157972704,39.19214857830457,2936.171,64.62037828384119
B0034,376,1.2954091505102339,3.3881964986011384,-1.7522140323058732,39.3246784315448,2927.281,64.77045752551169
B0034,378,1.283229881592695,3.392372693620385,-1.7406561651353165,39.020958953665634,2924.422,64.16149407963475
B0034,382,1.4557454024367817,3.3581270184036267,-1.8482512574133536,41.16886509114223,3023.859,72.78727012183909
B0034,386,1.454676342673242,3.3640532409111272,-1.849395364079893,41.53076127734769,3056.172,72.7338171336621
B0034,388,1.423427718198495,3.38037517618057,-1.799535657719212,40.35674808373947,3045.078,71.17138590992475
B0034,390,1.392551210363313,3.379746726032651,-1.7883422605091341,39.90529016402678,3034.25,69.62756051816565
B0034,392,1.3765732493746907,3.383744830197482,-1.7775400800465013,39.6263343523975,3022.609,68.82866246873454
B0034,394,1.3810190828982352,3.382914022586479,-1.7773805764791355,40.251117050644716,3028.828,69.05095414491176
B0034,398,1.4007568321672863,3.378266732241365,-1.7969239114736186,41.28365494023095,3037.875,70.03784160836432
B0034,400,1.374645303479972,3.386601516930242,-1.7752050021088217,40.27720417425089,3023.187,68.7322651739986
B0034,402,1.3345924114397838,3.3873478555743035,-1.763847205060641,39.458737885900284,2996.922,66.72962057198919
B0034,404,1.336396621564738,3.3839254722198504,-1.7725760652080313,39.29135666075848,2986.469,66.8198310782369
B0034,406,1.3069152971756248,3.389334235413473,-1.7406273194455326,39.19247737595363,2979.219,65.34576485878124
B0034,410,1.341539456674081,3.3898762516669514,-1.7523330419103598,39.892115077092285,2995.047,67.07697283370405
B0034,412,1.346388970161922,3.387534636174606,-1.7613727505178343,40.35117578100876,2989.828,67.3194485080961
B0034,414,1.344989807277774,3.3867620663269333,-1.7612926148605925,40.23284401135697,2989.391,67.2494903638887
B0034,416,1.3158760805047784,3.3856540718379167,-1.7587841210720874,39.47675997912519,2967.2810000000027,65.79380402523893
B0034,418,1.2972766889740088,3.3809895778096553,-1.7582529402290834,39.32483875925542,2962.609,64.86383444870044
B0034,422,1.2851255211005648,3.381603206447632,-1.7466107935226565,39.06556270503843,2957.016,64.25627605502824
B0034,424,1.3190209156530253,3.3826507314858842,-1.758399711843396,40.25366972386004,2973.281,65.95104578265126
B0034,426,1.3410097849290994,3.3872757037197703,-1.76779626471083,40.60644361981523,2968.016,67.05048924645497
B0034,428,1.326126983882746,3.3863391572789534,-1.7560445058115577,40.11087407785343,2959.281,66.3063491941373
B0034,430,1.3091442679990724,3.3808981042387045,-1.7648997839310985,39.612138446886284,2942.797000000006,65.45721339995362
B0034,434,1.363001289617145,3.3749959210790252,-1.7884175858149567,40.95422192099372,2978.89,68.15006448085725
B0034,438,1.329285701687194,3.385047602248052,-1.7651175661948966,39.368332915328914,2948.891,66.4642850843597
B0034,440,1.2969085930621855,3.3857894711790375,-1.7533361843271522,39.15337098937444,2938.547,64.84542965310928
B0034,442,1.2986285924941396,3.380809465968222,-1.7623544327636462,39.243985033148604,2925.484,64.93142962470698
B0034,444,1.2840657611821942,3.385818012946154,-1.7501681024171156,39.03574242025546,2917.297,64.20328805910971
B0034,446,1.3021015914136362,3.3852891991053005,-1.7716218211716077,39.362600417809674,2918.938,65.10507957068181
B0034,450,1.3089076351731335,3.375861800258899,-1.7808467524862919,39.45158799429391,2918.25,65.44538175865668
B0034,452,1.2722519696513912,3.3766457982542852,-1.7593469071219419,39.280231448753895,2915.4839999999967,63.61259848256956
B0034,454,1.276011534360331,3.383954937211064,-1.7475031987682161,39.093994194844335,2906.015,63.80057671801656
B0034,456,1.2605053003103004,3.378072965642498,-1.7569231795305054,39.19231540051725,2894.14,63.02526501551502
B0034,458,1.2660681251347115,3.386411304876093,-1.744613516148423,39.05035096355298,2892.031,63.30340625673557
B0034,462,1.265829016865281,3.3853753800263027,-1.7445998152904736,38.99238106302636,2888.719,63.29145084326405
B0034,464,1.2655873898206993,3.3831949117830207,-1.7538809660262522,39.013996139611024,2875.641,63.27936949103496
B0034,466,1.2663598323027554,3.3703776888462564,-1.7847975615409868,39.39352264576831,2860.7810000000027,63.31799161513777
B0034,468,1.2868479432728903,3.37385872825505,-1.7952150007705359,39.40321172109691,2852.844,64.34239716364452
B0034,470,1.270026164613209,3.3788676910292508,-1.7732811378527673,39.209002406361016,2854.64,63.50130823066045
B0034,474,1.34598253292492,3.3775187954558987,-1.7981891817251408,41.7029996329405,2897.844,67.299126646246
B0034,476,1.3286875315413778,3.3764102425962137,-1.7979821246857843,41.54042703429465,2896.063,66.43437657706889
B0034,478,1.31203071983408,3.374457339617825,-1.795586068723611,40.70765268927143,2866.234,65.601535991704
B0034,480,1.295125492961198,3.369493571122545,-1.815444212082474,40.21142863220933,2836.609,64.7562746480599
B0034,482,1.2802601605963335,3.3671763894263442,-1.8021484216322963,40.0046687891377,2829.516,64.01300802981667
B0036,0,1.001982588175331,3.3100621558905616,-1.9773749348609408,24.892073733003087,1819.406,50.09912940876655
B0036,4,1.8011007566288924,3.4631992414146664,-1.9856445663953957,25.959062630105592,3260.531,90.05503783144462
B0036,6,1.8044229856020628,3.4699576163352273,-1.9861546605764795,25.802571879383937,3265.75,90.22114928010313
B0036,8,1.804388833772829,3.4705857000702847,-1.987051011427963,25.60229945293067,3264.109,90.21944168864145
B0036,10,1.7989248871784247,3.4698672359538234,-1.9874522127800511,25.340807182068417,3253.531,89.94624435892123
B0036,12,1.792996521672392,3.463667726287471,-1.9875372326723815,25.066700521969093,3242.578,89.6498260836196
B0036,16,1.7885507985621891,3.4626756481952126,-1.9873918540732374,24.87901399238054,3234.625,89.42753992810945
B0036,18,1.7890856930727703,3.466538555244563,-1.9874986659392755,24.962178834594535,3235.36,89.45428465363851
B0036,20,1.7893137312833287,3.465990459572376,-1.9873121102019284,24.97176766201835,3236.125,89.46568656416643
B0036,22,1.7860759459480868,3.466849428071611,-1.9871920484366135,24.904899107239256,3230.25,89.30379729740434
B0036,24,1.7836324249650817,3.467879751690846,-1.986994298783672,24.82894570331574,3226.078,89.18162124825409
B0036,28,1.7829728738072719,3.4680189335962623,-1.9872186588415872,25.10525347823647,3224.5,89.1486436903636
B0036,30,1.7813775963259668,3.470195201959518,-1.986822691116423,24.951154809529978,3222.188,89.06887981629833
B0036,32,1.7785359545932946,3.471307979909313,-1.9870379004309504,24.904434158959226,3216.546000000002,88.92679772966473
B0036,34,1.7759043090943398,3.4716713367418284,-1.9869312681166182,24.887170444449442,3211.859,88.795215454717
B0036,36,1.7780426649905914,3.474226898019182,-1.986804032971213,25.527212929862493,3215.859,88.90213324952957
B0036,40,1.7830029333591655,3.4759464645675298,-1.9866252110882103,26.409994049975936,3225.125,89.15014666795827
B0036,42,1.7883000424613877,3.4817927176696424,-1.9868092429179038,27.24956363748299,3234.343,89.41500212306939
B0036,44,1.779294712578026,3.4752876993515778,-1.9866026335678093,25.79213906476866,3218.25,88.96473562890131
B0036,46,1.7709235500451854,3.47360641557491,-1.9863244377080878,25.237865068781456,3203.5,88.54617750225927
B0036,48,1.7659050180801104,3.474225056890293,-1.9862809909576005,24.99097283085835,3194.39,88.29525090400551
B0036,52,1.7826929241469245,3.476093760887936,-1.9858147027956174,32.801252523370806,3225.219,89.13464620734622
B0036,56,1.7964662072920203,3.478693083596387,-1.9840774818957672,31.56958368042232,3252.985,89.82331036460101
B0036,58,1.7909083533422898,3.4750535971066037,-1.9825278870850223,30.90999308530252,3245.25,89.54541766711449
B0036,60,1.78518002808874,3.473958373265381,-1.982424743717115,30.76520980990786,3235.031,89.259001404437
B0036,62,1.7811343176546524,3.473907031933396,-1.9820980837755804,30.827871356237775,3228.141,89.05671588273262
B0036,64,1.7755577789223567,3.4760652075601257,-1.9821566894712763,31.04477819361822,3217.875,88.77788894611783
B0036,68,1.776885870616115,3.4762696586688855,-1.9821407736423282,31.495558048290054,3220.219,88.84429353080576
B0036,70,1.7713083410378214,3.4773296157781552,-1.9819851541329787,31.22858520243483,3210.234,88.56541705189107
B0036,72,1.7713348840874137,3.4741834201518116,-1.981820086973132,30.77808307184711,3210.546,88.56674420437068
B0036,74,1.7660842866405053,3.4723504122251145,-1.9817861525113654,30.558421734854203,3200.969,88.30421433202527
B0036,76,1.7592793663412327,3.4751627339527484,-1.9817252941957082,30.72558468538039,3188.625,87.96396831706164
B0036,80,1.7610368813762423,3.476326267904414,-1.9817660120442022,31.23295964013785,3191.735,88.05184406881212
B0036,82,1.760242767365706,3.475057563311369,-1.9816902385826145,31.072817634800376,3190.313,88.01213836828529
B0036,84,1.7555899416034397,3.4727432532131424,-1.981485223109768,30.6408857593701,3182.156,87.77949708017199
B0036,86,1.7545602176655593,3.472459772164966,-1.98155009393224,30.615000516436165,3180.156,87.72801088327796
B0036,88,1.7499108336094897,3.4727100432360887,-1.9813008900975513,30.62198587167864,3171.953,87.49554168047449
B0036,92,1.7610225525303758,3.4792060334218475,-1.9813367014782532,32.233363947568954,3192.172,88.05112762651879
B0036,94,1.7624094574337117,3.483370799287766,-1.9812253431229576,32.95844838713035,3194.735,88.12047287168558
B0036,96,1.7536170397120676,3.481411230676488,-1.9811725960467894,32.33796562819801,3178.75,87.68085198560338
B0036,98,1.7462044775191679,3.4750001030504976,-1.981126497626356,31.201004004004968,3165.359,87.3102238759584
B0036,100,1.7406176172769725,3.4729861560107773,-1.981010008821274,30.844212128034435,3155.25,87.03088086384862
B0036,104,1.750690404425682,3.4793522768122993,-1.9808915610510243,32.19294879984907,3173.766,87.5345202212841
B0036,108,1.765112055153915,3.4863598949467836,-1.9811169585618567,33.06146735060497,3199.485,88.25560275769575
B0036,110,1.7631888267564881,3.4833864674331436,-1.9811266494742925,32.35366819628823,3196.015,88.1594413378244
B0036,112,1.9854929528970957,3.521360251690921,-1.9836817212075872,34.70040609904863,3595.281,99.27464764485478
B0036,116,1.7653557308133239,3.481761447167762,-1.9822350506501858,32.421923396380706,3198.0,88.2677865406662
B0036,118,1.7571880383127276,3.4797578588851743,-1.9820268271645947,31.609192155405946,3183.516,87.85940191563638
B0036,120,1.7573770661844437,3.4759650916373124,-1.9820222805220724,31.31596403602263,3183.797,87.86885330922219
B0036,122,1.7617376127979814,3.4781154314639453,-1.9821008022150315,31.998588265349394,3191.516,88.08688063989906
B0036,124,1.7606892547636663,3.4830514284703322,-1.981813383736276,32.98892411466723,3189.985,88.03446273818332
B0036,128,1.760669562156983,3.4809173250237535,-1.9819214923373463,32.83558656237567,3189.734,88.03347810784915
B0036,130,1.752963802649152,3.478940078791892,-1.981676320977873,31.97863874379167,3176.016,87.6481901324576
B0036,132,1.750535708024147,3.4777534118948465,-1.9818237973110902,31.7958885352369,3171.36,87.52678540120735
B0036,134,1.7500761995337284,3.4766647808370212,-1.9816263251080133,31.804649399184477,3170.843,87.50380997668643
B0036,136,1.7465957802278385,3.4791247798630294,-1.98151142532868,32.18425444090601,3164.672,87.32978901139192
B0036,140,1.753614286788707,3.4818392989655798,-1.9814622792671595,33.27019350164624,3177.453,87.68071433943535
B0036,142,1.750725029920349,3.4813626313858914,-1.9813436819375347,32.91813190932092,3172.375,87.53625149601744
B0036,144,1.7433053490810113,3.473301690187071,-1.981529747622425,31.48100878915281,3158.406,87.16526745405056
B0036,146,1.7336625052776187,3.4736758521826694,-1.9810876831465265,31.127100398792322,3141.578,86.68312526388094
B0036,148,1.7319207051538927,3.4715154587275445,-1.981234977739969,30.925481627228724,3138.187,86.59603525769464
B0036,152,1.7428604522751463,3.476844269698795,-1.9812570591809957,32.53816915596416,3157.969,87.14302261375731
B0036,154,1.743306971099712,3.4828021334350594,-1.980916655360661,33.5082870689835,3159.281,87.1653485549856
B0036,156,1.738524506272696,3.4787179923634985,-1.9810059695302538,32.72223824057796,3150.375,86.9262253136348
B0036,158,1.7295622663746972,3.47116141622232,-1.9809786114709511,31.339643544788586,3134.078,86.47811331873486
B0036,160,1.7273036765742085,3.469009856426531,-1.981059447271351,31.09122546658414,3129.797,86.36518382871043
B0036,164,1.7449370491071912,3.4757008802735143,-1.9810177631821901,32.074525923461515,3161.89,87.24685245535956
B0036,168,1.7642432071133693,3.4820950413929173,-1.9810749842802888,33.167208512161885,3196.859,88.21216035566847
B0036,170,1.7504882032049596,3.480244357608362,-1.9809975649315257,32.14047774193924,3171.906,87.52441016024798
B0036,172,1.7442710815479923,3.473582906957752,-1.9807582643680772,31.245399132402053,3160.8429999999935,87.2135540773996
B0036,174,1.7365413923373951,3.4722242034096427,-1.9805282406081717,30.941808328244683,3147.141,86.82706961686975
B0036,176,1.733223093105756,3.4700774937906473,-1.9804746484714413,30.729579296950984,3141.203,86.6611546552878
B0036,180,1.73860622908762,3.4765508294649767,-1.98039190119071,32.241219078736684,3151.047,86.930311454381
B0036,182,1.7432134953746192,3.478023823464381,-1.9805091135572959,33.273484981762124,3159.172,87.16067476873096
B0036,184,1.7332698214832971,3.4748978056910036,-1.9805025193431716,31.82186022608825,3141.047,86.66349107416485
B0036,186,1.7298906291663272,3.468132135397358,-1.9804477654001484,30.953485299150877,3135.0310000000027,86.49453145831636
B0036,188,1.7204403348841348,3.4677152773874327,-1.9802957447258618,30.594113322212998,3117.984,86.02201674420674
B0036,192,1.724420729012913,3.464870080840597,-1.980207910561322,30.621050708667628,3125.328,86.22103645064566
B0036,194,1.7214872814061166,3.4658543618027586,-1.9800833052331595,30.73760557478901,3120.172,86.07436407030583
B0036,196,1.7197448773569262,3.463489697714707,-1.980268967910438,30.475687104433288,3116.641,85.9872438678463
B0036,198,1.7164304142145894,3.4657104202129614,-1.980057929657538,30.665478038053948,3110.844,85.82152071072947
B0036,200,1.7112029253299619,3.4645909946616262,-1.9800230190313004,30.48169086494209,3101.406,85.5601462664981
B0036,204,1.7102343231599222,3.4629772764216105,-1.9800140007357074,30.501790386236014,3099.563,85.5117161579961
B0036,206,1.713096882151029,3.4616288821771044,-1.980072672691808,30.48295279202987,3104.64,85.65484410755145
B0036,208,1.7103708617208135,3.4628964155593924,-1.9799210298032588,30.592002581671938,3099.875,85.51854308604068
B0036,210,1.7064617296121434,3.4611295820153054,-1.9796449702564978,30.424569049276556,3093.25,85.32308648060717
B0036,212,1.7029429979110946,3.4632231738970973,-1.9797208473969017,30.570652220376168,3086.688,85.14714989555473
B0036,216,1.7072612643840062,3.4594353969848526,-1.9798193556242383,30.460459721443804,3094.281,85.36306321920031
B0036,218,1.7038637196766078,3.4619323762511636,-1.9796708243361156,30.547691944309644,3088.328,85.19318598383039
B0036,220,1.7079617948422274,3.4640211108291785,-1.9796986341756921,31.189572257243857,3095.687,85.39808974211137
B0036,222,1.7113022833627787,3.4674082899150327,-1.9795447080949824,31.898081785720198,3102.062,85.56511416813893
B0036,224,1.714122057472244,3.467669094088933,-1.9794620575291975,32.32306890954346,3107.141,85.7061028736122
B0036,228,1.7053324925701605,3.4590063160949422,-1.979668515306621,30.83436798904695,3090.719,85.26662462850803
B0036,230,1.6934609472531408,3.4580229191527696,-1.9792552718561545,30.287043848864634,3069.812,84.67304736265704
B0036,232,1.6905244127230223,3.4563349020618155,-1.9792443099751138,30.072000414523774,3064.437,84.52622063615112
B0036,234,1.7007774858498304,3.460450149170936,-1.9791194191351382,31.093661069729663,3083.25,85.03887429249151
B0036,236,1.6971104467944576,3.463960681885895,-1.9791613878366452,31.607623511235108,3076.484,84.85552233972288
B0036,240,1.6997924522951837,3.4630674142567415,-1.979091763193608,31.68782676208534,3081.297,84.98962261475918
B0036,242,1.6912704773954121,3.456673276206162,-1.9790766827277793,30.64130472367544,3065.953,84.5635238697706
B0036,244,1.6857127009469863,3.455027058159508,-1.979038060944376,30.35775664232519,3055.828,84.28563504734932
B0036,246,1.6832093771286156,3.456388317029322,-1.9788327303856925,30.46760275047682,3051.468,84.16046885643078
B0036,248,1.692886364169521,3.462072409842235,-1.9788745442826565,31.690335464880064,3069.0,84.64431820847605
B0036,252,1.6984668174144633,3.466006130026554,-1.9787981178503085,32.58002111430288,3079.235,84.92334087072317
B0036,254,1.6935813413828429,3.4601239314707923,-1.9788051627908367,31.69291039725797,3070.344,84.67906706914215
B0036,256,1.6830951253781283,3.453593464720813,-1.978575532876541,30.608400390292736,3051.4839999999967,84.15475626890641
B0036,258,1.6850462226942986,3.4519795194744436,-1.9787606413982342,30.399652022711006,3054.812,84.25231113471493
B0036,260,1.6803098840017598,3.4544340644325837,-1.9785255298300461,30.547315574796166,3046.532,84.01549420008799
B0036,264,1.6944038437227715,3.4638257834252806,-1.9786658818521448,32.47851626978816,3071.782,84.72019218613858
B0036,266,1.6955686127180103,3.4669219935055278,-1.978303548943712,33.085111849545555,3074.532,84.77843063590052
B0036,268,1.6841854728350405,3.4626538753824714,-1.9783071872539106,32.12056072268224,3053.656,84.20927364175202
B0036,270,1.6722180144870118,3.4554390863736857,-1.978252788411394,30.90915966232928,3031.953,83.61090072435059
B0036,272,1.6675976965747183,3.453636642746737,-1.9782840417249774,30.586499493516442,3023.5,83.37988482873591
B0036,276,1.6781873787039017,3.4530724754532334,-1.978213800283229,31.078305845971443,3042.703,83.90936893519509
B0036,278,2.4440624320786557,3.626510481777051,-1.9837057741381123,33.98757612493629,4424.203,122.20312160393279
B0036,282,1.6913403148932205,3.466145279289297,-1.9781440584613479,32.26010764297862,3066.766,84.56701574466102
B0036,284,1.6802787096613283,3.4640146950069006,-1.9784600594573567,31.42619925446257,3046.125,84.01393548306642
B0036,286,1.673147301023026,3.4626259258314476,-1.9781834973907693,31.20956154006514,3033.625,83.6573650511513
B0036,288,1.6704292090032429,3.4609363258654184,-1.97816336280146,31.078110221174402,3028.562,83.52146045016214
B0036,290,1.6659903350115992,3.4616449511434926,-1.9778390299632154,31.053614094154142,3020.984,83.29951675057995
B0036,294,1.664241575272447,3.46014320685645,-1.9780641124929104,31.06053283354067,3017.391,83.21207876362236
B0036,296,1.6668450767774965,3.4580980197093147,-1.9780348126637537,30.97728291917627,3022.14,83.34225383887483
B0036,298,1.6594501560667536,3.459389982444422,-1.9777931454666962,30.93918723715448,3009.016,82.97250780333768
B0036,300,1.662412523067319,3.455631406481116,-1.9775654046883246,30.926289651305336,3014.672,83.12062615336595
B0036,302,1.6603526083225701,3.4549175745634897,-1.9777096278151205,30.863054927475556,3010.703,83.01763041612851
B0036,306,1.6610231379633236,3.4567232383364708,-1.977833418220376,31.038017243387284,3011.75,83.05115689816618
B0036,308,1.6575187557321613,3.4566056806279244,-1.977513435934886,31.04050751190746,3005.734,82.87593778660806
B0036,310,1.6507877959674548,3.457263997632369,-1.9773123626836613,30.957302786226403,2993.75,82.53938979837274
B0036,312,1.6532570062110141,3.4540018182289085,-1.9773999985000372,30.945276932009087,2998.125,82.66285031055071
B0036,314,1.6494214846772686,3.454729708764956,-1.9775454272489617,30.888914324823496,2990.859,82.47107423386343
B0036,318,1.6678591915666705,3.4602322781016106,-1.977556174123632,32.321489418619095,3024.453,83.39295957833353
B0036,320,1.670862764324967,3.4653467037084007,-1.9769835735935626,33.23510488083581,3030.765,83.54313821624835
B0036,322,1.6658118164053368,3.4612961227490118,-1.9774113966642073,32.672384089467116,3020.813,83.29059082026684
B0036,324,1.6532998517617,3.4568319834213184,-1.9773199609696597,31.627875999689845,2998.156,82.664992588085
B0036,326,1.6468787023528522,3.454274871932744,-1.9771073220010116,31.234092745007935,2986.766,82.3439351176426
B0036,330,1.6718953249703756,3.459039144301172,-1.9761775564887942,31.95070753872921,3032.328,83.59476624851878
B0036,334,1.6807743463585727,3.466556169993412,-1.9775382652377453,32.94223311807837,3047.703,84.03871731792863
B0036,336,1.6737717086703074,3.4591810827626084,-1.977527154273711,31.941852555671353,3034.968,83.68858543351537
B0036,338,1.6605773762487392,3.4577876655294553,-1.9769664559960938,31.44720711271493,3011.7339999999967,83.02886881243697
B0036,340,1.655987781146086,3.454417180570097,-1.9771854714072983,31.12482497372082,3002.922,82.7993890573043
B0036,342,1.6468623183898439,3.4527482715790674,-1.9768884059107226,30.75545169222773,2986.718,82.34311591949219
B0036,346,1.6574621175432847,3.460599249296477,-1.9767960110088925,32.32491302674166,3006.203,82.87310587716424
B0036,348,1.6603991175216894,3.4634741461937795,-1.9766590715947012,32.9527098749988,3011.609,83.01995587608447
B0036,350,1.6460789092837111,3.458931693641407,-1.9763441035961147,31.963338156822648,2985.953,82.30394546418556
B0036,352,1.6408366462659327,3.4515443093644445,-1.976398819741924,31.192560893948695,2976.3129999999946,82.04183231329664
B0036,354,1.6344408920281601,3.451340191696518,-1.9763560129084317,31.01189616418059,2964.75,81.722044601408
B0036,358,1.6374039186504212,3.4541105051819967,-1.9764726236625383,31.59342641124915,2969.953,81.87019593252106
B0036,360,1.64738207540524,3.456542656900933,-1.9761971299509842,32.451352345308976,2988.453,82.369103770262
B0036,362,1.6545646441622355,3.462836576734922,-1.976435899887901,33.70907658061942,3001.235,82.72823220811178
B0036,364,1.640896560729935,3.455642847223531,-1.9764723723079625,32.3628652503866,2976.234,82.04482803649675
B0036,366,1.6265229979339635,3.453765407751183,-1.9762622330108464,31.558941182174713,2950.39,81.32614989669817
B0036,370,1.6217349144630457,3.4500406564088526,-1.9761878164815234,31.135887556686384,2941.719,81.08674572315229
B0036,372,1.6248200059639546,3.447400483446299,-1.9763905482451505,31.04112225235265,2946.969,81.24100029819773
B0036,374,1.61880119736137,3.449026045033965,-1.9763256382870518,31.054879323980543,2936.171,80.9400598680685
B0036,376,1.6137350490334217,3.450376630404453,-1.975971961224962,31.10833607101402,2927.281,80.68675245167108
B0036,378,1.612012823654141,3.447000121773302,-1.9758050203647282,30.944663670795183,2924.422,80.60064118270705
B0036,382,1.6671032556887178,3.4669760884346075,-1.9763325577592548,32.6791979812127,3023.859,83.35516278443589
B0036,386,1.6850133383886254,3.4736386683731344,-1.9764828677632524,33.03296653786076,3056.172,84.25066691943127
B0036,388,1.6786654987614698,3.467958204671299,-1.9762113672371753,32.14080730031082,3045.078,83.93327493807348
B0036,390,1.6729763502191373,3.4632760700749996,-1.9764506704962272,31.54659714469647,3034.25,83.64881751095686
B0036,392,1.666489034299654,3.4628276335315356,-1.976336702286546,31.32211217550974,3022.609,83.3244517149827
B0036,394,1.6698420840710908,3.4646012546935614,-1.9761771069613194,31.944476209251814,3028.828,83.49210420355455
B0036,398,1.6746744228027035,3.4679372219489957,-1.9760041905736139,32.95970790517297,3037.875,83.73372114013517
B0036,400,1.6665045335145643,3.462497796397771,-1.975873938296025,31.94954978552722,3023.187,83.32522667572822
B0036,402,1.6522220848347273,3.4597555835668237,-1.976044015388604,31.016509562928245,2996.922,82.61110424173637
B0036,404,1.6462718275099526,3.4575027462160053,-1.9757551706068877,30.717850318637232,2986.469,82.31359137549762
B0036,406,1.642399234692521,3.4593887120996203,-1.9758263113357128,30.879779806825745,2979.219,82.11996173462605
B0036,410,1.651178607099992,3.459697403340653,-1.9759776263748132,31.650221324336044,2995.047,82.5589303549996
B0036,412,1.6481683120281931,3.4641295904583864,-1.975719002321735,32.06625589927076,2989.828,82.40841560140966
B0036,414,1.6478887725428397,3.460169463632063,-1.975704650691821,31.895952062496796,2989.391,82.39443862714198
B0036,416,1.635843650915682,3.4561756716228116,-1.9757629054586396,30.985495506316067,2967.2810000000027,81.7921825457841
B0036,418,1.6332362811945516,3.452053305545746,-1.9757208321303017,30.72140290899611,2962.609,81.66181405972758
B0036,422,1.629926467682987,3.4498706612134633,-1.9753838232885894,30.525764579406868,2957.016,81.49632338414935
B0036,424,1.6387862629287224,3.4562888987795763,-1.9753747226034408,31.861104818689885,2973.281,81.93931314643612
B0036,426,1.6359654863840773,3.4606240664312637,-1.9753588071492805,32.31201872670814,2968.016,81.79827431920387
B0036,428,1.631137043967566,3.456019242182233,-1.975257971644178,31.793010248024903,2959.281,81.55685219837831
B0036,430,1.6220189720888463,3.450712115143618,-1.9752191259041325,31.01748043918613,2942.797000000006,81.10094860444231
B0036,434,1.6416044978422155,3.457628617948717,-1.974872083562542,32.52627247756125,2978.89,82.08022489211078
B0036,438,1.6253090231457805,3.453055943057908,-1.9750892690302662,30.971239918679984,2948.891,81.26545115728902
B0036,440,1.6196134522239483,3.450668341610227,-1.9750429933939881,30.76463270446893,2938.547,80.9806726111974
B0036,442,1.6124236174774371,3.450902810317066,-1.9749799926549043,30.660177115279623,2925.484,80.62118087387185
B0036,444,1.6077701029913394,3.4500594839606094,-1.9747546184485705,30.586674094126863,2917.297,80.38850514956697
B0036,446,1.6088077531981582,3.449110812692783,-1.9749280525665507,30.83253477381729,2918.938,80.44038765990791
B0036,450,1.6083556258734268,3.4458169090139847,-1.9747449903353,30.68860522383244,2918.25,80.41778129367134
B0036,452,1.6068202519011539,3.4453799620249113,-1.9747270429184278,30.620490468656016,2915.4839999999967,80.34101259505769
B0036,454,1.601770977206713,3.445133112798374,-1.9748519715505966,30.598226708173872,2906.015,80.08854886033565
B0036,456,1.594911734692208,3.4458558996634645,-1.9743987343803497,30.522404975221356,2894.14,79.7455867346104
B0036,458,1.5938139125387372,3.4444897117952333,-1.9743953769070435,30.572012594415884,2892.031,79.69069562693686
B0036,462,1.5920273129504596,3.4452529094036595,-1.9745565504466334,30.525594309542488,2888.719,79.60136564752298
B0036,464,1.5847361549778751,3.4433682977623126,-1.9743485288471663,30.460152624234137,2875.641,79.23680774889375
B0036,466,1.5763429363936798,3.444044633354944,-1.9740794817151763,30.42634729502671,2860.7810000000027,78.817146819684
B0036,468,1.5720229174642286,3.4436657042772842,-1.9739791964844613,30.477932880980596,2852.844,78.60114587321144
B0036,470,1.5729874285512353,3.4414697554582165,-1.9739892815959978,30.47370962894708,2854.64,78.64937142756176
B0036,474,1.596985400389019,3.4563046908197936,-1.9743635806531243,33.14386747805384,2897.844,79.84927001945094
B0036,476,1.595726023703856,3.452089547010762,-1.9739686530082488,32.934539010545976,2896.063,79.7863011851928
B0036,478,1.579500338340559,3.4477573593842226,-1.9740791048008228,31.954024468442526,2866.234,78.97501691702796
B0036,480,1.5629469877520186,3.4451953986146564,-1.9736801463901485,31.19189073934152,2836.609,78.14734938760093
B0036,482,1.5591129431541175,3.4432584336378476,-1.9737323749924904,30.99297651094941,2829.516,77.95564715770588
B0038,0,0.8980573709676724,2.883239659655731,-3.952127452371893,38.8265055747093,982.938,44.902868548383616
B0038,4,1.1026236331914077,3.1713316750997853,-2.99722690705762,40.49651673815248,1489.953,55.13118165957038
B0038,6,1.0885801879473431,3.1803732612872655,-2.957884019744667,40.3082686076966,1479.703,54.42900939736715
B0038,8,1.0613249847591086,3.2014600077361552,-2.890891500138237,39.93347404849829,1468.172,53.06624923795543
B0038,10,1.0347062057983545,3.2011146598082543,-2.875691989787786,39.949996492029705,1457.0,51.73531028991773
B0038,12,1.0269978594353013,3.1928056969575156,-2.899456239004,40.03056196708513,1437.047,51.349892971765065
B0038,16,1.0785019710989419,3.0561380160526412,-3.65723892716497,39.44913263410249,1170.531,53.92509855494709
B0038,20,1.0638897478802845,3.181450544509047,-2.9674515029911404,40.058567746287395,1436.141,53.194487394014224
B0038,22,1.0366551223324423,3.192741049083457,-2.9319888511060146,39.916070861462195,1420.172,51.832756116622114
B0038,24,1.030941327482094,3.167665290347624,-2.994495446145827,40.27645391572808,1397.0,51.5470663741047
B0038,26,1.0140084541034655,3.1781927267469925,-2.9580193436340854,40.1754669430076,1393.25,50.700422705173274
B0038,28,1.008516095994519,3.1613474600189155,-3.001260117107958,40.41336717515726,1380.938,50.425804799725945
B0038,32,1.7419245088095903,3.608926624109929,-1.0022813853258807,44.29688064198706,6375.828,87.09622544047951
B0038,36,1.779741859708433,3.6118191487524745,-0.985523491989515,47.195451017988766,6574.671,88.98709298542164
